Compound_Name,10863.107.1.a,10863.107.2,10863.107.3,10863.107.5,10863.107.7,10863.107.8,10863.146.1.a,10863.146.1.b,10863.146.2,10863.146.3,10863.146.4,10863.146.5,10863.146.6,10863.146.7,10863.146.8,10863.146.9,10863.148.1.a,10863.148.1.b,10863.148.2,10863.148.3,10863.148.4,10863.148.5,10863.148.6,10863.148.7,10863.148.8,10863.148.9,10863.157.1.a,10863.157.1.b,10863.157.2,10863.157.3,10863.157.4,10863.157.5,10863.157.6,10863.157.7,10863.157.8,10863.157.9,10863.178.1.a,10863.178.1.b,10863.178.2,10863.178.3,10863.178.4,10863.178.5,10863.178.6,10863.178.7,10863.178.8,10863.178.9,10863.179.1.b,10863.179.2,10863.179.3,10863.179.4,10863.179.5,10863.179.6,10863.179.7,10863.179.8,10863.179.9,10863.187.1.a,10863.187.1.b,10863.187.2,10863.187.3,10863.187.4,10863.187.5,10863.187.6,10863.187.8,10863.187.9,10863.228.1.a,10863.228.1.b,10863.228.2,10863.228.3,10863.228.4,10863.228.5,10863.228.6,10863.228.7,10863.228.8,10863.228.9,10863.243.1.a,10863.243.1.b,10863.243.2,10863.243.3,10863.243.4,10863.243.5,10863.243.6,10863.243.7.BLANK,10863.243.8,10863.243.9,10863.259.1.a,10863.259.1.b,10863.259.2,10863.259.3,10863.259.4,10863.259.5,10863.259.6,10863.259.7,10863.259.8,10863.259.9,10863.272.1.a,10863.272.1.b,10863.272.2,10863.272.3,10863.272.4,10863.272.5,10863.272.6,10863.272.7,10863.272.8,10863.272.9,10863.328.1.a,10863.328.1.b,10863.328.2,10863.328.3,10863.328.4,10863.328.5,10863.328.6,10863.328.7,10863.328.8,10863.328.9,10863.34.1.a,10863.34.1.b,10863.34.2,10863.34.3,10863.34.4,10863.34.6,10863.34.7,10863.34.8,10863.34.9,10863.348.1.a,10863.348.1.b,10863.348.2,10863.348.3,10863.348.4,10863.348.5,10863.348.6,10863.348.7,10863.348.8,10863.348.9,10863.350.1.a,10863.350.1.b,10863.350.2,10863.350.3,10863.350.4,10863.350.5,10863.350.6,10863.350.7,10863.350.8,10863.350.9,10863.353.1.a,10863.353.1.b,10863.353.2,10863.353.3,10863.353.4,10863.353.5,10863.353.6,10863.353.7,10863.353.8,10863.353.9,10863.49.1.a,10863.49.1.b,10863.49.2,10863.49.3,10863.49.4,10863.49.5,10863.49.6,10863.49.7,10863.49.8,10863.49.9,10863.69.1.a,10863.69.1.b,10863.69.2,10863.69.3,10863.69.4,10863.69.6,10863.69.7,10863.69.8,10863.69.9
Putative Contaminant,1236472.0,77054.0,0.0,159567.0,128364.0,112371.0,1058551.0,1058551.0,53484.0,91043.0,97117.0,111692.0,52077.0,61227.0,65109.0,149541.0,131079.0,131079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914008.0,914008.0,115040.0,25101.0,0.0,0.0,93932.0,86130.0,81068.0,66117.0,402792.0,402792.0,0.0,0.0,0.0,46572.0,0.0,0.0,0.0,0.0,226495.0,69425.0,60132.0,0.0,90658.0,126488.0,137593.0,91329.0,107409.0,511672.0,511672.0,118280.0,83151.0,0.0,40433.0,80135.0,0.0,0.0,0.0,0.0,133149.0,175472.0,212078.0,190060.0,398732.0,422280.0,304168.0,383068.0,0.0,0.0,90894.0,136243.0,48164.0,199876.0,58642.0,56863.0,167408.0,0.0,0.0,0.0,0.0,0.0,54154.0,148041.0,180627.0,100754.0,0.0,0.0,147910.0,85285.0,0.0,48714.0,0.0,53433.0,0.0,130456.0,0.0,147910.0,461153.0,786323.0,156262.0,0.0,0.0,0.0,0.0,0.0,0.0,461153.0,638071.0,638071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82037.0,247559.0,1061770.0,1147393.0,1311194.0,1418990.0,1736288.0,1357212.0,1388968.0,82037.0,0.0,94854.0,112660.0,0.0,36410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149942.0,149942.0,62155.0,0.0,0.0,0.0,0.0,0.0,48727.0,40575.0,73864.0,73864.0,85427.0,0.0,135562.0,90821.0,128088.0,73225.0,96370.0
Pyochelin,367377.0,162446.0,169115.0,297911.0,270427.0,141622.0,178478.0,178478.0,43753.0,222138.0,127333.0,189678.0,41356.0,68107.0,90906.0,118385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28235.0,0.0,0.0,1062014.0,1062014.0,481962.0,371144.0,267365.0,333228.0,513976.0,320101.0,357293.0,149694.0,27263.0,27263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604064.0,39130.0,35676.0,0.0,56749.0,154437.0,52651.0,126576.0,166721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119346.0,50609.0,388261.0,388261.0,406756.0,242557.0,355252.0,207869.0,552276.0,628266.0,588040.0,279632.0,123152.0,123152.0,237833.0,225130.0,225085.0,290679.0,172400.0,90861.0,150481.0,123152.0,53584.0,0.0,0.0,52770.0,75781.0,194240.0,257535.0,114432.0,45475.0,53584.0,0.0,0.0,0.0,0.0,0.0,0.0,40315.0,103629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88634.0,92375.0,76945.0,52650.0,0.0,671821.0,671821.0,803660.0,169195.0,294898.0,121841.0,0.0,169322.0,127052.0,156827.0,72016.0,206925.0,161659.0,145853.0,150835.0,170965.0,187760.0,188802.0,156827.0,200690.0,323276.0,211264.0,65617.0,206992.0,54420.0,68061.0,135246.0,130164.0,200690.0,80101.0,57822.0,61479.0,166658.0,63570.0,95182.0,100188.0,168509.0,79578.0,80101.0,65384.0,65384.0,49204.0,112475.0,35891.0,70106.0,0.0,55376.0,57770.0,65260.0,414638.0,414638.0,317522.0,71055.0,297652.0,337405.0,174823.0,325832.0,118090.0
Rha-Rha-C10-C10 (M+H),241154.0,70823.0,40760.0,0.0,0.0,0.0,271377.0,271377.0,0.0,68353.0,61538.0,133067.0,58066.0,56919.0,71567.0,74542.0,4123321.0,4123321.0,2306119.0,2426128.0,1636645.0,1660086.0,1738430.0,1416304.0,605390.0,279645.0,9080497.0,9080497.0,5402264.0,3782767.0,2141256.0,1383660.0,1137709.0,410104.0,68047.0,0.0,0.0,0.0,0.0,0.0,63119.0,131803.0,78543.0,109310.0,111688.0,114530.0,3062268.0,919255.0,780474.0,337331.0,308410.0,172934.0,0.0,0.0,0.0,1820928.0,1820928.0,8029042.0,7675066.0,4884251.0,5366071.0,3017580.0,1359566.0,173947.0,39733.0,39733.0,82040.0,79928.0,65363.0,56589.0,51189.0,0.0,52586.0,48189.0,0.0,0.0,798506.0,731314.0,395006.0,540214.0,149448.0,115035.0,252459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59407.0,0.0,0.0,0.0,104270.0,46217.0,44410.0,43653.0,41095.0,0.0,42761.0,0.0,0.0,104270.0,6395429.0,8356262.0,5348635.0,2612098.0,2830359.0,4328587.0,2049473.0,916581.0,247509.0,6395429.0,1529029.0,1529029.0,831383.0,139372.0,82966.0,50266.0,52219.0,77143.0,107750.0,65822.0,375084.0,824601.0,1001729.0,1179765.0,1022646.0,883270.0,557743.0,555472.0,65822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41559.0,60661.0,0.0,0.0,0.0,0.0,0.0,39596.0,0.0,0.0,0.0,0.0,0.0,0.0,31873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37186.0,0.0,0.0,0.0
SM(d17:1/24:1); [M+H]+ C46H92N2O6P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73751.0,73751.0,89793.0,94765.0,0.0,0.0,0.0,0.0,0.0,0.0,63926.0,63926.0,46120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192627.0,0.0,45009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44364.0,0.0,0.0,68737.0,0.0,0.0,0.0,0.0,0.0,0.0,78854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52850.0,66525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92911.0,92364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM(d18:1/25:0); [M+H]+ C48H98N2O6P1,0.0,0.0,0.0,0.0,0.0,0.0,120599.0,120599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33261.0,65331.0,0.0,0.0,23502.0,0.0,0.0,0.0,37389.0,37389.0,48800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169760.0,38625.0,19270.0,0.0,24615.0,34814.0,0.0,65789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67867.0,0.0,39241.0,39241.0,107212.0,72028.0,66479.0,35684.0,42309.0,44852.0,27220.0,0.0,0.0,0.0,50339.0,41181.0,32258.0,45147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65531.0,0.0,0.0,0.0,42121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42121.0,196638.0,168463.0,225005.0,0.0,0.0,44562.0,259569.0,0.0,0.0,196638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71496.0,234917.0,530725.0,873738.0,532624.0,627476.0,659705.0,636309.0,0.0,306078.0,0.0,0.0,0.0,0.0,0.0,52133.0,0.0,0.0,306078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359751.0,359751.0,289292.0,273499.0,75105.0,24729.0,0.0,0.0,0.0
SM(d18:2/16:0); [M+H]+ C39H78N2O6P1,0.0,0.0,112386.0,0.0,0.0,50263.0,0.0,0.0,0.0,468640.0,0.0,127752.0,179726.0,149641.0,113257.0,85867.0,0.0,0.0,0.0,136295.0,0.0,0.0,0.0,169929.0,65624.0,235686.0,0.0,0.0,0.0,394984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312278.0,0.0,49250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47213.0,47213.0,0.0,0.0,0.0,0.0,46001.0,0.0,44377.0,0.0,0.0,412400.0,0.0,0.0,0.0,0.0,93845.0,42086.0,30476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36571.0,0.0,0.0,0.0,0.0,0.0,80652.0,0.0,0.0,36571.0,54296.0,72921.0,275109.0,70497.0,74911.0,75456.0,61363.0,74007.0,61128.0,54296.0,34313.0,30027.0,30360.0,107459.0,0.0,0.0,0.0,135590.0,50966.0,34313.0,64808.0,64808.0,0.0,0.0,631143.0,0.0,0.0,0.0,109457.0,0.0,865407.0,0.0,0.0,95690.0,0.0,0.0,0.0,0.0,0.0,421627.0,367791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43020.0,43020.0,0.0,0.0,78889.0,60091.0,75524.0,91095.0,77406.0,0.0,0.0,0.0,0.0,69925.0,52170.0,0.0,0.0,39088.0,0.0
SM(d19:1/24:0); [M+H]+ C48H98N2O6P1,34883.0,0.0,0.0,0.0,33123.0,31610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236900.0,1236900.0,0.0,0.0,0.0,0.0,0.0,0.0,727368.0,0.0,0.0,0.0,0.0,0.0,0.0,1036820.0,0.0,0.0,0.0,976875.0,54697.0,0.0,40542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51005.0,746514.0,795747.0,0.0,0.0,67840.0,0.0,0.0,0.0,0.0,1022810.0,0.0,1572970.0,0.0,0.0,42164.0,0.0,35563.0,0.0,0.0,37460.0,40175.0,0.0,0.0,1321580.0,0.0,0.0,0.0,0.0,71430.0,34182.0,0.0,0.0,41429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41429.0,0.0,0.0,0.0,0.0,0.0,0.0,57717.0,0.0,988638.0,0.0,0.0,0.0,69860.0,0.0,0.0,27161.0,0.0,131361.0,0.0,0.0,58502.0,92766.0,54255.0,0.0,0.0,0.0,54316.0,50107.0,0.0,131892.0,124390.0,113161.0,0.0,0.0,0.0,0.0,0.0,25372.0,131892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108216.0,0.0,0.0,45261.0,39010.0
"Spectral Match to 1,2-Diarachidonoyl-sn-glycero-3-phosphocholine from NIST14",0.0,0.0,0.0,51136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122533.0,122533.0,0.0,0.0,0.0,0.0,72744.0,59032.0,96337.0,61697.0,0.0,0.0,0.0,0.0,0.0,66276.0,0.0,71181.0,61624.0,0.0,20279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56583.0,45550.0,45550.0,0.0,0.0,0.0,50786.0,108122.0,205568.0,0.0,0.0,0.0,111661.0,138814.0,107840.0,84944.0,84425.0,267138.0,102849.0,283682.0,0.0,0.0,52002.0,0.0,65355.0,83099.0,0.0,58705.0,51769.0,0.0,0.0,129823.0,124531.0,79126.0,79576.0,93810.0,171624.0,0.0,0.0,0.0,98242.0,0.0,0.0,0.0,0.0,0.0,0.0,98053.0,0.0,98242.0,0.0,0.0,0.0,0.0,0.0,81668.0,74440.0,102015.0,100782.0,0.0,0.0,0.0,134409.0,0.0,71541.0,79890.0,0.0,0.0,0.0,0.0,0.0,0.0,59204.0,0.0,0.0,0.0,0.0,0.0,0.0,934864.0,514038.0,381140.0,87415.0,298241.0,0.0,0.0,119371.0,106419.0,934864.0,74561.0,145484.0,337387.0,214160.0,103732.0,182756.0,188168.0,115277.0,376994.0,74561.0,0.0,0.0,0.0,57092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49452.0,45264.0,54518.0,67420.0
"Spectral Match to 1,2-Diheptadecanoyl-sn-glycero-3-phosphocholine from NIST14",0.0,0.0,0.0,26928.0,0.0,0.0,0.0,0.0,0.0,54365.0,35766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368288.0,368288.0,27909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109886.0,282837.0,0.0,0.0,79053.0,78050.0,77151.0,121234.0,0.0,0.0,86870.0,67485.0,0.0,37662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834236.0,783407.0,787712.0,0.0,63317.0,183970.0,163560.0,98695.0,53491.0,0.0,0.0,79572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38990.0,38990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Spectral Match to 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine from NIST14",0.0,0.0,0.0,0.0,0.0,0.0,43170.0,43170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718720.0,718720.0,417534.0,418484.0,72644.0,0.0,0.0,0.0,0.0,0.0,1970879.0,1970879.0,1068850.0,335361.0,90981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045126.0,171218.0,86220.0,0.0,0.0,0.0,0.0,0.0,0.0,1736939.0,1736939.0,1400026.0,948737.0,1121566.0,403672.0,463593.0,263742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124663.0,0.0,39307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045014.0,1355267.0,765447.0,229307.0,189565.0,189712.0,56005.0,0.0,0.0,1045014.0,436276.0,436276.0,138586.0,0.0,0.0,0.0,0.0,206326.0,0.0,0.0,0.0,0.0,0.0,0.0,65775.0,0.0,0.0,0.0,0.0,132351.0,104964.0,100963.0,0.0,84468.0,0.0,0.0,65447.0,64195.0,132351.0,0.0,0.0,0.0,60817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63827.0,0.0
Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14,0.0,0.0,0.0,0.0,0.0,0.0,191288.0,191288.0,62158.0,0.0,0.0,62971.0,89874.0,58816.0,96940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24427.0,24427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74957.0,84901.0,94146.0,103585.0,90372.0,95032.0,51144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66534.0,0.0,0.0,0.0,58794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45828.0,45828.0,25630.0,84066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14,0.0,0.0,0.0,0.0,0.0,0.0,120224.0,120224.0,48669.0,151169.0,94026.0,52343.0,0.0,0.0,0.0,0.0,189344.0,189344.0,135099.0,134183.0,0.0,96540.0,0.0,0.0,0.0,0.0,813315.0,813315.0,448558.0,262032.0,148340.0,0.0,0.0,0.0,0.0,0.0,58020.0,58020.0,54354.0,0.0,45516.0,72031.0,0.0,45770.0,64476.0,59335.0,220142.0,60589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275623.0,275623.0,462356.0,391313.0,262196.0,324235.0,152439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32764.0,40459.0,39332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78771.0,354085.0,462148.0,263532.0,130471.0,133922.0,252011.0,91147.0,0.0,0.0,354085.0,71626.0,71626.0,29451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58632.0,91653.0,46047.0,55264.0,60450.0,62610.0,60992.0,62357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14,118088.0,218073.0,191227.0,215479.0,195040.0,113362.0,367016.0,367016.0,79957.0,352320.0,1099386.0,1530474.0,401083.0,382363.0,346206.0,307762.0,1030530.0,1030530.0,616061.0,674030.0,354822.0,415760.0,396390.0,223786.0,193829.0,163453.0,3244772.0,3244772.0,1906112.0,1037297.0,559656.0,532024.0,360942.0,213814.0,248513.0,102338.0,240464.0,240464.0,211838.0,196731.0,319939.0,758097.0,196999.0,425508.0,628458.0,561138.0,2139386.0,624047.0,791108.0,315505.0,403307.0,768738.0,503975.0,816470.0,787088.0,2694270.0,2694270.0,2448492.0,1822862.0,1262125.0,1832906.0,2191760.0,695864.0,307229.0,690137.0,690137.0,1974233.0,582169.0,300394.0,141477.0,200481.0,204224.0,195891.0,125286.0,101373.0,101373.0,565984.0,541990.0,563363.0,535230.0,245087.0,131963.0,292307.0,101373.0,0.0,76897.0,51804.0,122909.0,109863.0,198675.0,192094.0,183104.0,96789.0,0.0,1181854.0,306605.0,107465.0,297038.0,50764.0,208994.0,103860.0,203166.0,67880.0,1181854.0,2220930.0,3668608.0,1669649.0,776993.0,848693.0,2432610.0,1156525.0,495511.0,255701.0,2220930.0,902294.0,902294.0,1728735.0,163088.0,186330.0,135799.0,185124.0,202754.0,182013.0,0.0,33702.0,187038.0,324076.0,399843.0,427229.0,564990.0,504084.0,626466.0,0.0,181454.0,249335.0,197172.0,73777.0,196182.0,131690.0,150938.0,176797.0,201859.0,181454.0,0.0,39068.0,72943.0,117413.0,38914.0,71164.0,55607.0,64776.0,61093.0,0.0,208191.0,208191.0,217961.0,214603.0,95317.0,169766.0,72170.0,167015.0,128933.0,103447.0,118258.0,118258.0,258672.0,56923.0,447749.0,571879.0,397032.0,476556.0,181962.0
Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14,0.0,0.0,77762.0,61603.0,52131.0,37230.0,0.0,0.0,41643.0,140675.0,155389.0,276765.0,177879.0,197370.0,201976.0,178025.0,248609.0,248609.0,163617.0,61763.0,0.0,0.0,0.0,48278.0,51773.0,40091.0,2002617.0,2002617.0,783238.0,217596.0,62988.0,166337.0,182376.0,147390.0,176781.0,158212.0,0.0,0.0,77806.0,76678.0,187144.0,294197.0,152675.0,265864.0,292279.0,225912.0,1154189.0,144492.0,41095.0,36863.0,61572.0,49016.0,58802.0,58480.0,30840.0,868747.0,868747.0,740838.0,545999.0,199644.0,159988.0,195262.0,57351.0,35643.0,33352.0,33352.0,116548.0,157205.0,227272.0,139222.0,208424.0,104326.0,251474.0,131819.0,0.0,0.0,103447.0,130895.0,157329.0,65118.0,111404.0,81532.0,117925.0,0.0,0.0,0.0,0.0,46493.0,88702.0,173692.0,254564.0,40146.0,45068.0,0.0,41768.0,0.0,0.0,0.0,0.0,0.0,0.0,43955.0,0.0,41768.0,455584.0,777849.0,308971.0,0.0,0.0,65331.0,0.0,0.0,0.0,455584.0,281864.0,281864.0,0.0,48481.0,72578.0,75756.0,76915.0,118149.0,114013.0,0.0,111621.0,62349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98425.0,208642.0,196507.0,104050.0,139883.0,131573.0,183042.0,133903.0,0.0,0.0,0.0,86960.0,122439.0,54007.0,108659.0,41453.0,115144.0,190719.0,166035.0,0.0,0.0,0.0,0.0,150829.0,102449.0,134323.0,90014.0,144831.0
Spectral Match to 1-Behenoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14,0.0,0.0,44789.0,0.0,0.0,0.0,0.0,0.0,0.0,32832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66977.0,66858.0,81598.0,154155.0,182227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27696.0,44853.0,137216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89416.0,63146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148297.0,0.0,0.0,49322.0,0.0,0.0,0.0,58366.0,59055.0,63862.0,60726.0,63348.0,61309.0,69983.0,68754.0,70323.0,58366.0,0.0,62283.0,91487.0,49696.0,33113.0,68539.0,0.0,0.0,0.0,0.0,0.0,0.0,85431.0,0.0,39341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33424.0,0.0
